Scenario,River,Nodes and Reaches,Year,Week,Streamflow[Cubic Meter]
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,4,5334448
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,5,5114239
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,6,4884117
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,7,4745455
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,8,4659101
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,9,4519258
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,10,4367842
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,11,4228225
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,12,4100237
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,13,4033080
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,14,3973120
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,15,3900398
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,16,3832451
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,17,3746968
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,18,3699475
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,19,3644346
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,20,3583269
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,21,3519556
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,22,3436500
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,23,3362192
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,24,3291235
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,25,3221728
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,26,3163448
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,27,3105816
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,28,3041346
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,29,2979143
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,30,2918591
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,31,2859728
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,32,2802294
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,33,2746520
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,34,2692247
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,35,2647808
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,36,2636268
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,37,2652978
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,38,2619442
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,39,2693368
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,40,3003491
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,41,3121587
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,42,3341346
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,43,3835855
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,44,4376218
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,45,4551327
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,46,4282524
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,47,4040058
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,48,3937260
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,49,3815095
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,50,3726153
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,51,3591128
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2007,52,3469975
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,1,3352527
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,2,3225818
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,3,3116799
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,4,3037056
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,5,2980515
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,6,2923781
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,7,2851510
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,8,2787131
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,9,2728912
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,10,2693078
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,11,2655346
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,12,2583965
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,13,2518960
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,14,2460099
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,15,2405559
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,16,2353851
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,17,2384996
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,18,2411432
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,19,2343815
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,20,2750175
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,21,4201665
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,22,4391321
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,23,3889964
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,24,3690939
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,25,3556133
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,26,3456592
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,27,3375941
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,28,3324494
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,29,3263086
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,30,3179199
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,31,3107375
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,32,3040595
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,33,2978150
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,34,2919479
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,35,2862261
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,36,2806386
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,37,2760906
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,38,2739534
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,39,2745791
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,40,2779542
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,41,2909105
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,42,3155040
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,43,3492018
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,44,3929087
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,45,4458279
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,46,4937008
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,47,4972904
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,48,4798705
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,49,4734256
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,50,4722240
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,51,4660211
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2008,52,4521528
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,1,4346427
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,2,4128355
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,3,3930947
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,4,3806800
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,5,3685303
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,6,3575495
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,7,3478024
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,8,3396608
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,9,3354897
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,10,3312605
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,11,3231798
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,12,3134090
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,13,3048865
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,14,2971282
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,15,2897646
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,16,2827583
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,17,2761697
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,18,2700876
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,19,2782527
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,20,2845647
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,21,2759889
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,22,2700204
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,23,2637434
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,24,2624131
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,25,2603070
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,26,2540233
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,27,2487228
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,28,2438167
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,29,2391539
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,30,2346929
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,31,2303570
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,32,2267780
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,33,2232343
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,34,2206975
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,35,2257295
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,36,2262246
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,37,2215191
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,38,2210794
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,39,2175174
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,40,2182021
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,41,2284608
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,42,2397145
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,43,2593966
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,44,3003054
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,45,3351285
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,46,3677219
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,47,3868197
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,48,3877522
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,49,3959847
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,50,4159989
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,51,4366939
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2009,52,4261464
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,1,4031601
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,2,3886473
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,3,3731651
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,4,3548434
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,5,3392701
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,6,3262855
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,7,3150474
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,8,3050174
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,9,2960257
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,10,2874748
ReferenceFinal,All,Rio Yeso  17 \ Embalse_El_Yeso,2010,11,2795507
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,12,3199261
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,13,3071386
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,14,2947836
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,15,2818054
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,16,2695065
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,17,2553784
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,18,2416100
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,19,2269505
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,20,2293317
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,21,2370466
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,22,2203154
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,23,2373992
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,24,2454847
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,25,2201400
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,26,1933756
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,27,1767136
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,28,1720863
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,29,1582652
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,30,1472640
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,31,1296671
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,32,1320280
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,33,1384727
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,34,1447874
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,35,1542489
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,36,1605089
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,37,1751021
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,38,2038490
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,39,2226413
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,40,2307651
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,41,2388444
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,42,2423161
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,43,2444605
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,44,2470211
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,45,2578169
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,46,2963520
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,47,3164897
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,48,3039432
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,49,2989473
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,50,2942718
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,51,2816655
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2003,52,2631402
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,1,2471999
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,2,2344150
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,3,2239519
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,4,2135055
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,5,2028251
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,6,1946813
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,7,1862586
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,8,1813638
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,9,1783771
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,10,1703259
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,11,1617129
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,12,1615052
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,13,1604958
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,14,1583062
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,15,1504441
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,16,1559371
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,17,1542888
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,18,1409200
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,19,1293718
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,20,1179709
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,21,1056435
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,22,924933
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,23,857897
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,24,773879
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,25,596395
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,26,437648
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,27,331323
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,28,261881
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,29,234546
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,30,223929
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,31,233402
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,32,270909
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,33,308864
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,34,354602
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,35,401301
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,36,682000
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,37,894108
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,38,948727
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,39,1048945
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,40,1166453
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,41,1267952
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,42,1294970
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,43,1391975
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,44,1512077
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,45,1615247
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,46,2031873
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,47,2273342
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,48,2218104
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,49,2164606
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,50,2081814
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,51,2018512
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2004,52,1992859
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,1,1882676
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,2,1715800
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,3,1590895
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,4,1491202
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,5,1486633
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,6,1494938
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,7,1401879
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,8,1312731
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,9,1232099
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,10,1332063
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,11,1420018
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,12,1397667
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,13,1343057
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,14,1282245
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,15,1204804
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,16,1133975
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,17,1067658
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,18,1027112
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,19,1055124
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,20,1010935
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,21,889221
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,22,802907
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,23,943574
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,24,1024513
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,25,907041
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,26,926645
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,27,819937
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,28,645801
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,29,560623
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,30,521916
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,31,590221
ReferenceFinal,All,Rio Yeso  25 \ Efluente_L.Negra_L.Encañado Inflow,2005,32,681522
