Timestamp,Semana,,PT1antes,PT1,PT2antes,PT2,AdicionalEmbalse,Estacionalidad,Derechos sobrantes,Acueducto Laguna Negra,Acueducto El Yeso,Extraccion Laguna Negra,Filtraciones,Threshold,O1,O2,O3,O4,O5,O6,Invierno/Verano
21-12-1988,25,14,8.80515156,12.30515156,0.36629765,0.503552552,1,0.859,0.228727762,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
22-12-1988,26,14,8.910332552,12.41033255,0.607162009,0.744416911,1,0.865,0.224865724,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
23-12-1988,27,14,9.02553078,12.52553078,0.654199493,0.791454395,1,0.853,0.224478331,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
24-12-1988,28,14,9.160763483,12.66076348,0.595537803,0.732792705,1,0.833,0.225593565,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
25-12-1988,29,14,9.311022043,12.81102204,0.547418998,0.6846739,1,0.843,0.230660953,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
26-12-1988,30,14,9.476306458,12.97630646,0.471996825,0.609251727,1,0.895,0.231616541,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
27-12-1988,31,14,9.661625347,13.16162535,0.452533038,0.58978794,1,0.86,0.231218592,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
28-12-1988,32,14,9.861970092,13.36197009,0.532550827,0.669805729,1,0.885,0.231263989,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
29-12-1988,33,14,10.07734069,13.57734069,0.692045745,0.829300647,1,0.942,0.230996994,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
30-12-1988,34,14,10.31775439,13.81775439,0.701777638,0.83903254,0,0.94,0.231644511,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
31-12-1988,35,14,10.57319394,14.07319394,0.817479036,0.954733938,0,0.951,0.230493671,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
01-01-1989,36,14,10.84866796,14.34866796,0.910743014,1.047997916,0,0.944,0.230638223,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
02-01-1989,37,14,11.14417646,14.64417646,1.003196,1.140450902,0,0.916,0.23077258,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
03-01-1989,38,14,11.45971944,14.95971944,0.964268427,1.101523329,0,0.925,0.231427908,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,0
04-01-1989,39,14,13.50824446,17.00824446,0.941831006,1.079085908,0,0.933,0.232398558,1.3824,2.7648,0.359424,0.3456,69.12,0,1,1,0,1,0,0
05-01-1989,40,14,11.31947812,14.81947812,0.769630561,0.906885463,0,0.953,0.233190191,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
06-01-1989,41,14,11.19426265,14.69426265,0.784498731,0.921753633,0,0.969,0.232859191,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
07-01-1989,42,14,11.06904718,14.56904718,0.79774492,0.934999822,0,1.016,0.23262068,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
08-01-1989,43,14,10.9388231,14.4388231,0.736379926,0.873634828,0,0.974,0.231443229,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
09-01-1989,44,14,10.80859901,14.30859901,0.70312929,0.840384192,0,0.991,0.230565004,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
10-01-1989,45,14,10.67837493,14.17837493,0.487135325,0.624390227,0,1.029,0.231567688,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
11-01-1989,46,14,10.54314223,14.04314223,0.400629607,0.537884509,0,1.018,0.231741895,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
12-01-1989,47,14,10.41291814,13.91291814,0.35142948,0.488684382,0,0.986,0.23183629,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
13-01-1989,48,14,10.28269406,13.78269406,0.427662644,0.564917546,0,0.946,0.230383514,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
14-01-1989,49,14,10.15246997,13.65246997,0.411983483,0.549238385,0,0.855,0.230646981,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
15-01-1989,50,14,10.02224589,13.52224589,0.465779226,0.603034128,0,0.85,0.230577083,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
16-01-1989,51,14,9.892021804,13.3920218,0.440368171,0.577623073,0,0.851,0.229622881,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
17-01-1989,52,15,9.892021804,13.6420218,0.632032403,0.779091227,0,0.827,0.225377053,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
18-01-1989,1,15,9.646599491,13.39659949,0.832617537,0.979676361,0,0.832,0.211443259,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
19-01-1989,2,15,9.531401262,13.28140126,0.861002226,1.00806105,0,0.811,0.205946035,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
20-01-1989,3,15,9.416203034,13.16620303,0.886953941,1.034012765,0,0.786,0.203274575,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
21-01-1989,4,15,9.306013424,13.05601342,0.833428528,0.980487352,0,0.788,0.203259316,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
22-01-1989,5,15,9.195823814,12.94582381,0.671770967,0.818829791,0,0.752,0.204293418,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
23-01-1989,6,15,9.095651441,12.84565144,0.539849747,0.686908571,0,0.773,0.210747539,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
24-01-1989,7,15,9.000487687,12.75048769,0.17598507,0.323043894,0,0.717,0.22891971,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
25-01-1989,8,15,8.91534117,12.66534117,0.077314486,0.22437331,0,0.736,0.231824692,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
26-01-1989,9,15,8.830194654,12.58019465,0.110294791,0.257353615,0,0.742,0.229891694,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
27-01-1989,10,15,8.755065374,12.50506537,0.25600286,0.403061684,1,0.822,0.224039644,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
28-01-1989,11,15,8.689953332,12.43995333,0.304391996,0.45145082,1,0.79,0.220037218,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
29-01-1989,12,15,8.629849908,12.37984991,0.360891043,0.507949867,1,0.805,0.2179247,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
30-01-1989,13,15,8.579763722,12.32976372,0.158413596,0.30547242,1,0.862,0.230577638,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,1,0,1
31-01-1989,14,15,8.539694773,12.28969477,0.089749683,0.236808507,1,0.81,0.231305245,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
01-02-1989,15,15,8.504634442,12.25463444,0.101644219,0.248703043,1,0.816,0.230653245,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
02-02-1989,16,15,8.484599968,12.23459997,0.473889137,0.620947961,1,0.81,0.213400705,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
03-02-1989,17,15,8.469574112,12.21957411,0.239242377,0.386301201,1,0.835,0.223928054,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
04-02-1989,18,15,8.469574112,12.21957411,0.236809403,0.383868227,1,0.822,0.223154267,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
05-02-1989,19,15,8.479591349,12.22959135,0.26384244,0.410901264,1,0.831,0.221567651,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
06-02-1989,20,15,8.504634442,12.25463444,0.270330369,0.417389193,1,0.874,0.221842216,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
07-02-1989,21,15,8.534686154,12.28468615,0.379273508,0.526332332,1,0.833,0.215013945,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
08-02-1989,22,15,8.58477234,12.33477234,0.442801145,0.589859969,1,0.906,0.213695348,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
09-02-1989,23,15,8.644875764,12.39487576,0.390086723,0.537145547,1,0.889,0.216457346,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
10-02-1989,24,15,8.720005044,12.47000504,0.409280179,0.556339003,1,0.85,0.215980979,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
11-02-1989,25,15,8.80515156,12.55515156,0.36629765,0.513356474,1,0.859,0.218930768,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
12-02-1989,26,15,8.910332552,12.66033255,0.607162009,0.754220833,1,0.865,0.212519911,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
13-02-1989,27,15,9.02553078,12.77553078,0.654199493,0.801258317,1,0.853,0.216517602,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
14-02-1989,28,15,9.160763483,12.91076348,0.595537803,0.742596627,1,0.833,0.21752767,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
15-02-1989,29,15,9.311022043,13.06102204,0.547418998,0.694477822,1,0.843,0.223493285,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
16-02-1989,30,15,9.476306458,13.22630646,0.471996825,0.619055649,1,0.895,0.229159564,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
17-02-1989,31,15,9.661625347,13.41162535,0.452533038,0.599591862,1,0.86,0.228903063,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
18-02-1989,32,15,9.861970092,13.61197009,0.532550827,0.679609651,1,0.885,0.229118812,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
19-02-1989,33,15,10.07734069,13.82734069,0.692045745,0.839104569,1,0.942,0.22602026,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
20-02-1989,34,15,10.31775439,14.06775439,0.701777638,0.848836462,0,0.94,0.227016498,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
21-02-1989,35,15,10.57319394,14.32319394,0.817479036,0.96453786,0,0.951,0.227164702,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
22-02-1989,36,15,10.84866796,14.59866796,0.910743014,1.057801838,0,0.944,0.219783564,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
23-02-1989,37,15,11.14417646,14.89417646,1.003196,1.150254824,0,0.916,0.221587886,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
24-02-1989,38,15,11.45971944,15.20971944,0.964268427,1.111327251,0,0.925,0.224115712,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
25-02-1989,39,15,13.50824446,17.25824446,0.941831006,1.08888983,0,0.933,0.221034474,1.3824,2.7648,0.359424,0.3456,69.12,0,1,0,1,0,1,0
26-02-1989,40,15,11.31947812,15.06947812,0.769630561,0.916689385,0,0.953,0.224250503,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
27-02-1989,41,15,11.19426265,14.94426265,0.784498731,0.931557555,0,0.969,0.221141946,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
28-02-1989,42,15,11.06904718,14.81904718,0.79774492,0.944803744,0,1.016,0.222833498,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
01-03-1989,43,15,10.9388231,14.6888231,0.736379926,0.88343875,0,0.974,0.219625129,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
02-03-1989,44,15,10.80859901,14.55859901,0.70312929,0.850188114,0,0.991,0.222009577,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
03-03-1989,45,15,10.67837493,14.42837493,0.487135325,0.634194149,0,1.029,0.225697057,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
04-03-1989,46,15,10.54314223,14.29314223,0.400629607,0.547688431,0,1.018,0.228937813,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
05-03-1989,47,15,10.41291814,14.16291814,0.35142948,0.498488304,0,0.986,0.228338472,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
06-03-1989,48,15,10.28269406,14.03269406,0.427662644,0.574721468,0,0.946,0.225564634,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
07-03-1989,49,15,10.15246997,13.90246997,0.411983483,0.559042307,0,0.855,0.223157269,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
08-03-1989,50,15,10.02224589,13.77224589,0.465779226,0.61283805,0,0.85,0.222876294,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
09-03-1989,51,15,9.892021804,13.6420218,0.440368171,0.587426995,0,0.851,0.22345515,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
10-03-1989,52,16,9.892021804,13.8920218,0.632032403,0.788895148,0,0.827,0.213769757,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
11-03-1989,1,16,9.646599491,13.64659949,0.832617537,0.989480282,0,0.832,0.203263407,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
12-03-1989,2,16,9.531401262,13.53140126,0.861002226,1.017864971,0,0.811,0.203288399,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
13-03-1989,3,16,9.416203034,13.41620303,0.886953941,1.043816686,0,0.786,0.210748648,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
14-03-1989,4,16,9.306013424,13.30601342,0.833428528,0.990291273,0,0.788,0.201040893,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
15-03-1989,5,16,9.195823814,13.19582381,0.671770967,0.828633712,0,0.752,0.217831244,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
16-03-1989,6,16,9.095651441,13.09565144,0.539849747,0.696712492,0,0.773,0.218264831,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
17-03-1989,7,16,9.000487687,13.00048769,0.17598507,0.332847815,0,0.717,0.226634876,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
18-03-1989,8,16,8.91534117,12.91534117,0.077314486,0.234177231,0,0.736,0.234583066,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
19-03-1989,9,16,8.830194654,12.83019465,0.110294791,0.267157536,0,0.742,0.232564699,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
20-03-1989,10,16,8.755065374,12.75506537,0.25600286,0.412865605,1,0.822,0.229444699,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
21-03-1989,11,16,8.689953332,12.68995333,0.304391996,0.461254741,1,0.79,0.223163934,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
22-03-1989,12,16,8.629849908,12.62984991,0.360891043,0.517753788,1,0.805,0.221598577,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
23-03-1989,13,16,8.579763722,12.57976372,0.158413596,0.315276341,1,0.862,0.231658769,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
24-03-1989,14,16,8.539694773,12.53969477,0.089749683,0.246612428,1,0.81,0.231901236,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
25-03-1989,15,16,8.504634442,12.50463444,0.101644219,0.258506964,1,0.816,0.231828786,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
26-03-1989,16,16,8.484599968,12.48459997,0.473889137,0.630751882,1,0.81,0.218035,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
27-03-1989,17,16,8.469574112,12.46957411,0.239242377,0.396105122,1,0.835,0.226428531,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
28-03-1989,18,16,8.469574112,12.46957411,0.236809403,0.393672148,1,0.822,0.225379578,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
29-03-1989,19,16,8.479591349,12.47959135,0.26384244,0.420705185,1,0.831,0.228308034,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
30-03-1989,20,16,8.504634442,12.50463444,0.270330369,0.427193114,1,0.874,0.225166274,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
31-03-1989,21,16,8.534686154,12.53468615,0.379273508,0.536136253,1,0.833,0.225677602,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
01-04-1989,22,16,8.58477234,12.58477234,0.442801145,0.59966389,1,0.906,0.221937872,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
02-04-1989,23,16,8.644875764,12.64487576,0.390086723,0.546949468,1,0.889,0.221475398,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
03-04-1989,24,16,8.720005044,12.72000504,0.409280179,0.566142924,1,0.85,0.219833992,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
04-04-1989,25,16,8.80515156,12.80515156,0.36629765,0.523160395,1,0.859,0.221088693,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
05-04-1989,26,16,8.910332552,12.91033255,0.607162009,0.764024754,1,0.865,0.212489314,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
06-04-1989,27,16,9.02553078,13.02553078,0.654199493,0.811062238,1,0.853,0.21224009,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
07-04-1989,28,16,9.160763483,13.16076348,0.595537803,0.752400548,1,0.833,0.217103851,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
08-04-1989,29,16,9.311022043,13.31102204,0.547418998,0.704281743,1,0.843,0.222847427,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
09-04-1989,30,16,9.476306458,13.47630646,0.471996825,0.62885957,1,0.895,0.227892775,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
10-04-1989,31,16,9.661625347,13.66162535,0.452533038,0.609395783,1,0.86,0.229868315,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
11-04-1989,32,16,9.861970092,13.86197009,0.532550827,0.689413572,1,0.885,0.230899167,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
12-04-1989,33,16,10.07734069,14.07734069,0.692045745,0.84890849,1,0.942,0.231117404,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
13-04-1989,34,16,10.31775439,14.31775439,0.701777638,0.858640383,0,0.94,0.232172899,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
14-04-1989,35,16,10.57319394,14.57319394,0.817479036,0.974341781,0,0.951,0.232179338,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
15-04-1989,36,16,10.84866796,14.84866796,0.910743014,1.067605759,0,0.944,0.231883317,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
16-04-1989,37,16,11.14417646,15.14417646,1.003196,1.160058745,0,0.916,0.231585171,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
17-04-1989,38,16,11.45971944,15.45971944,0.964268427,1.121131172,0,0.925,0.23170661,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
18-04-1989,39,16,13.50824446,17.50824446,0.941831006,1.098693751,0,0.933,0.231537683,1.3824,2.7648,0.359424,0.3456,69.12,0,1,0,1,0,1,0
19-04-1989,40,16,11.31947812,15.31947812,0.769630561,0.926493306,0,0.953,0.231631514,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
20-04-1989,41,16,11.19426265,15.19426265,0.784498731,0.941361476,0,0.969,0.230632743,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
21-04-1989,42,16,11.06904718,15.06904718,0.79774492,0.954607665,0,1.016,0.229861166,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
22-04-1989,43,16,10.9388231,14.9388231,0.736379926,0.893242671,0,0.974,0.229899973,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
23-04-1989,44,16,10.80859901,14.80859901,0.70312929,0.859992035,0,0.991,0.229419639,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
24-04-1989,45,16,10.67837493,14.67837493,0.487135325,0.64399807,0,1.029,0.229557147,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
25-04-1989,46,16,10.54314223,14.54314223,0.400629607,0.557492352,0,1.018,0.230782881,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
26-04-1989,47,16,10.41291814,14.41291814,0.35142948,0.508292225,0,0.986,0.230306998,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
27-04-1989,48,16,10.28269406,14.28269406,0.427662644,0.584525389,0,0.946,0.226701967,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
28-04-1989,49,16,10.15246997,14.15246997,0.411983483,0.568846228,0,0.855,0.228274635,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
29-04-1989,50,16,10.02224589,14.02224589,0.465779226,0.622641971,0,0.85,0.227409317,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
30-04-1989,51,16,9.892021804,13.8920218,0.440368171,0.597230916,0,0.851,0.227478548,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
01-05-1989,52,17,9.892021804,14.1420218,0.632032403,0.79869907,0,0.827,0.222966322,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
02-05-1989,1,17,9.646599491,13.89659949,0.832617537,0.999284204,0,0.832,0.2164623,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
03-05-1989,2,17,9.531401262,13.78140126,0.861002226,1.027668893,0,0.811,0.21579987,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
04-05-1989,3,17,9.416203034,13.66620303,0.886953941,1.053620608,0,0.786,0.213694188,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
05-05-1989,4,17,9.306013424,13.55601342,0.833428528,1.000095195,0,0.788,0.206048247,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
06-05-1989,5,17,9.195823814,13.44582381,0.671770967,0.838437634,0,0.752,0.206677822,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
07-05-1989,6,17,9.095651441,13.34565144,0.539849747,0.706516414,0,0.773,0.213875933,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
08-05-1989,7,17,9.000487687,13.25048769,0.17598507,0.342651737,0,0.717,0.233705292,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
09-05-1989,8,17,8.91534117,13.16534117,0.077314486,0.243981153,0,0.736,0.23284606,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
10-05-1989,9,17,8.830194654,13.08019465,0.110294791,0.276961458,0,0.742,0.231688608,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
11-05-1989,10,17,8.755065374,13.00506537,0.25600286,0.422669527,1,0.822,0.228509645,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
12-05-1989,11,17,8.689953332,12.93995333,0.304391996,0.471058663,1,0.79,0.222514196,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
13-05-1989,12,17,8.629849908,12.87984991,0.360891043,0.52755771,1,0.805,0.220618083,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
14-05-1989,13,17,8.579763722,12.82976372,0.158413596,0.325080263,1,0.862,0.230636243,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
15-05-1989,14,17,8.539694773,12.78969477,0.089749683,0.25641635,1,0.81,0.233678523,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
16-05-1989,15,17,8.504634442,12.75463444,0.101644219,0.268310886,1,0.816,0.231550875,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
17-05-1989,16,17,8.484599968,12.73459997,0.473889137,0.640555804,1,0.81,0.214736413,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
18-05-1989,17,17,8.469574112,12.71957411,0.239242377,0.405909044,1,0.835,0.225601418,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
19-05-1989,18,17,8.469574112,12.71957411,0.236809403,0.40347607,1,0.822,0.225091106,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
20-05-1989,19,17,8.479591349,12.72959135,0.26384244,0.430509107,1,0.831,0.22399196,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
21-05-1989,20,17,8.504634442,12.75463444,0.270330369,0.436997036,1,0.874,0.223918714,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
22-05-1989,21,17,8.534686154,12.78468615,0.379273508,0.545940175,1,0.833,0.225009729,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
23-05-1989,22,17,8.58477234,12.83477234,0.442801145,0.609467812,1,0.906,0.221624199,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
24-05-1989,23,17,8.644875764,12.89487576,0.390086723,0.55675339,1,0.889,0.221404986,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
25-05-1989,24,17,8.720005044,12.97000504,0.409280179,0.575946846,1,0.85,0.22768828,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
26-05-1989,25,17,8.80515156,13.05515156,0.36629765,0.532964317,1,0.859,0.226007089,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
27-05-1989,26,17,8.910332552,13.16033255,0.607162009,0.773828676,1,0.865,0.21748781,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
28-05-1989,27,17,9.02553078,13.27553078,0.654199493,0.82086616,1,0.853,0.21719657,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
29-05-1989,28,17,9.160763483,13.41076348,0.595537803,0.76220447,1,0.833,0.219666349,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
30-05-1989,29,17,9.311022043,13.56102204,0.547418998,0.714085665,1,0.843,0.223031018,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
31-05-1989,30,17,9.476306458,13.72630646,0.471996825,0.638663492,1,0.895,0.227003022,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
01-06-1989,31,17,9.661625347,13.91162535,0.452533038,0.619199705,1,0.86,0.228786418,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
